* NAME                                S               BETX               ALFX               BETY               ALFY                MUX                MUY                 DX                 DY                DPX                DPY                  X                  Y                DDX                DDY                K1L               K1SL                K2L                K3L                K4L                 WX                 WY               PHIX               PHIY               DMUX               DMUY KEYWORD                           DBX                DBY                R11                R12                R21                R22 
$ %s                                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le %s                                %le                %le                %le                %le                %le                %le 
 "BPM.8R1.B1"               300.6979894        31.97433192        1.672620533        53.86402059       -1.256828277       0.7847649775       0.5460157102       0.2378996731                  0      0.01568971006                  0                  0                  0       -17.27360649                  0                  0                  0                  0                  0                  0        315.2758619         319.220649        1.806290702       0.3585224464        6.596755045       -51.56869873 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.9R1.B1"               339.7649788        57.99669941        -1.46475898        41.98360993      -0.1555043811        1.029303706       0.6787933564        1.386402572                  0       0.0362537429                  0                  0                  0      -0.9549045389                  0                  0                  0                  0                  0                  0        315.3686552        318.9339202         2.29647408       0.6237348748       -41.15502967       -14.12020968 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.10R1.B1"              380.2299682        38.92937979     -0.04127383103         338.331867       -6.096310885        1.162495342       0.7416984226       0.9690647323                  0    -0.009600167162                  0                  0                  0        15.18572226                  0                  0                  0                  0                  0                  0        315.1588394        322.7380459        2.562491989       0.7488431044       -7.608873503       -6.570265039 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.11R1.B1"              433.0126576        366.1759691       -5.174754055        41.39542073        1.478714497        1.242885518       0.8080794576        2.291385296                  0      0.03131862441                  0                  0                  0        60.77554579                  0                  0                  0                  0                  0                  0        318.7918508        326.3562246        2.722822306       0.8822125748        7.491605615       -15.04800752 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.12R1.B1"              487.7391417         51.5946411         1.54892876        86.54816522       -1.350829621        1.303706481         1.02121568        1.110221803                  0     -0.01586810529                  0                  0                  0        17.95847438                  0                  0                  0                  0                  0                  0        272.4371754        328.4247987        2.841439896        1.307341179         4.38109853       -57.52609724 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.13R1.B1"              541.1906258        89.32487642       -1.041248626        41.79038239     -0.09716039417         1.46349978        1.176048447        2.151060086                  0      0.02942908598                  0                  0                  0       -7.805946406                  0                  0                  0                  0                  0                  0        273.1132525        330.9936157         3.16096548        1.615780684       -32.48024162       -15.37489076 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.14R1.B1"              594.6421099        32.71738833      -0.1832588574        342.1906906       -4.593303491        1.649404637        1.255486025        1.093425739                  0      -0.0144167911                  0                  0                  0       -20.53457154                  0                  0                  0                  0                  0                  0        277.1749623        335.4989468        3.532988955        1.774398317       -9.311486542       -6.948815353 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.15R1.B1"               648.093594        339.9217377       -4.837046265        41.92422472        1.410182404        1.740722016        1.323632587        2.150849535                  0      0.02970828993                  0                  0                  0       -61.21329837                  0                  0                  0                  0                  0                  0        282.8660559        298.6003767        3.717464305         1.91500184        7.531618035       -18.25000914 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.16R1.B1"              701.5450781        51.00479077        1.501824386        87.07173479       -1.297942749          1.8023612        1.521815139         1.09342574                  0     -0.01441679111                  0                  0                  0       -22.67037981                  0                  0                  0                  0                  0                  0        239.8303234        300.2426537        3.836442342        2.309918012        5.273666311       -53.06223371 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.17R1.B1"              754.9965622        89.30741732       -1.052721601        41.79849342     -0.09179279987        1.963499648         1.67604873        2.150849536                  0      0.02970828994                  0                  0                  0       -9.690875867                  0                  0                  0                  0                  0                  0        240.4725749        302.7463972        4.158691017        2.617031517       -27.37673593       -14.50475704 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.18R1.B1"              808.4480463        32.71738832      -0.1832588574        342.1906906       -4.593303491        2.149404637        1.755486025         1.09342574                  0     -0.01441679113                  0                  0                  0        13.71724666                  0                  0                  0                  0                  0                  0        244.5284017        307.2472755        4.530781078        2.775606646       -7.355475455       -6.975690846 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.19R1.B1"              861.8995304        339.9217377       -4.837046265        41.92422472        1.410182404        2.240722016        1.823632587        2.150849535                  0      0.02970828992                  0                  0                  0        59.21069928                  0                  0                  0                  0                  0                  0          250.17708        270.4311166          4.7155468        2.916824582        7.689566232       -17.37993282 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.20R1.B1"              915.3510145        51.00479078        1.501824386        87.07173479       -1.297942748          2.3023612        2.021815139        1.093425739                  0     -0.01441679112                  0                  0                  0        18.02537947                  0                  0                  0                  0                  0                  0        207.2531922        272.0434596        4.833449867        3.311579741        5.967279962       -48.66717852 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.21R1.B1"              968.8024986        89.30741734       -1.052721601        41.79849342      -0.0917927999        2.463499648         2.17604873        2.150849534                  0      0.02970828992                  0                  0                  0       -7.804944958                  0                  0                  0                  0                  0                  0        207.8961302        274.5215529         5.15570337        3.618539056       -22.27324966       -13.63469254 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.22R1.B1"              1022.253983        32.71738831      -0.1832588575        342.1906906       -4.593303491        2.649404637        2.255486025        1.093425739                  0      -0.0144167911                  0                  0                  0       -20.53457153                  0                  0                  0                  0                  0                  0        211.9433913           279.0169        5.527893599        3.777059586       -5.399464367       -7.002566339 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.23R1.B1"              1075.705467        339.9217377       -4.837046265        41.92422473        1.410182404        2.740722016        2.323632587        2.150849535                  0      0.02970828993                  0                  0                  0       -61.21329837                  0                  0                  0                  0                  0                  0        217.5353292        242.3055714        5.713053384        3.919070826        7.847514429       -16.50985651 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.24R1.B1"              1129.156951        51.00479079        1.501824386        87.07173478       -1.297942748          2.8023612        2.521815139         1.09342574                  0     -0.01441679111                  0                  0                  0       -22.67037981                  0                  0                  0                  0                  0                  0        174.7766278        243.8807781        5.829343348        4.313625522        6.660893612       -44.27212333 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.25R1.B1"              1182.608435        89.30741735         -1.0527216        41.79849342     -0.09179279993        2.963499648         2.67604873        2.150849536                  0      0.02970828994                  0                  0                  0       -9.690875895                  0                  0                  0                  0                  0                  0        175.4201384        246.3269821        6.151607578        4.620391901       -17.16976339       -12.76462804 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.26R1.B1"              1236.059919         32.7173883      -0.1832588575        342.1906906       -4.593303491        3.149404637        2.755486025         1.09342574                  0     -0.01441679113                  0                  0                  0        13.71724665                  0                  0                  0                  0                  0                  0        179.4534627        250.8150111        6.523958853        4.778839443       -3.443453277       -7.029441832 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.27R1.B1"              1289.511403        339.9217377       -4.837046265        41.92422473        1.410182404        3.240722016        2.823632587        2.150849535                  0      0.02970828992                  0                  0                  0        59.21069927                  0                  0                  0                  0                  0                  0        184.9658073        214.2409582        6.709680779        4.921906261        8.005462626        -15.6397802 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.28R1.B1"              1342.962887         51.0047908        1.501824386        87.07173478       -1.297942748          3.3023612        3.021815139        1.093425739                  0     -0.01441679112                  0                  0                  0        18.02537948                  0                  0                  0                  0                  0                  0        142.4694209        215.7689067        6.823368769        5.316204903        7.354507262       -39.87706814 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.29R1.B1"              1396.414371        89.30741736         -1.0527216        41.79849342     -0.09179279996        3.463499648         3.17604873        2.150849534                  0      0.02970828992                  0                  0                  0        -7.80494493                  0                  0                  0                  0                  0                  0        143.1130019        218.1744219         7.14565701        5.622723303       -12.06627711       -11.89456354 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.30R1.B1"              1449.865855        32.71738829      -0.1832588575        342.1906906       -4.593303491        3.649404637        3.255486025        1.093425739                  0      -0.0144167911                  0                  0                  0       -18.02447015                  0                  0                  0                  0                  0                  0        143.5086033        220.7809582        7.515825901        5.780167625       -2.034879712       -7.003971113 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.31R1.B1"               1503.31734        339.9217377       -4.837046265        41.92422473        1.410182404        3.740722016        3.323632587        2.150849535                  0      0.02970828993                  0                  0                  0       -52.27854951                  0                  0                  0                  0                  0                  0         148.845881        184.3312025        7.702591359        5.924599371        7.495811016       -14.57786697 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.32R1.B1"              1556.768824        51.00479081        1.501824386        87.07173478       -1.297942748          3.8023612        3.521815139         1.09342574                  0     -0.01441679111                  0                  0                  0       -19.62390589                  0                  0                  0                  0                  0                  0        107.0292162        185.8148458        7.810268051        6.318543328        7.530854219       -35.20402996 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.33R1.B1"              1610.220308        89.30741737         -1.0527216        41.79849342     -0.09179279999        3.963499648         3.67604873        2.150849536                  0      0.02970828994                  0                  0                  0       -9.457426742                  0                  0                  0                  0                  0                  0        107.6697973        188.1839588        8.132638195         6.62472169        -6.96452649       -11.02038897 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.34R1.B1"              1663.671792        32.71738828      -0.1832588576        342.1906906       -4.593303491        4.149404637        3.755486025         1.09342574                  0     -0.01441679113                  0                  0                  0        13.71724664                  0                  0                  0                  0                  0                  0        108.1870036        190.7671218        8.502325182        6.781913895      -0.6263061456       -6.978500394 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.33L2.B1"              1717.123276        339.9217377       -4.837046265        41.92422473        1.410182404        4.240722016        3.823632587        2.150849535                  0      0.02970828992                  0                  0                  0        59.21069928                  0                  0                  0                  0                  0                  0          113.20944        154.4946531         8.69100199        6.928334127        6.986159405       -13.51595375 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.32L2.B1"               1770.57476        51.00479082        1.501824386        87.07173478       -1.297942748          4.3023612        4.021815139        1.093425739                  0     -0.01441679112                  0                  0                  0        25.10287074                  0                  0                  0                  0                  0                  0         115.619151        155.0208128        8.817306354        7.326301706        6.717075544       -29.95094324 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.31L2.B1"              1824.026244        89.30741739         -1.0527216        41.79849341     -0.09179280001        4.463499648         4.17604873        2.150849534                  0      0.02970828992                  0                  0                  0        17.38750656                  0                  0                  0                  0                  0                  0        116.2618814        157.2610486        9.139630756        7.631917329         -9.0274376       -9.603683264 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.30L2.B1"              1877.477728        32.71738827      -0.1832588576        342.1906906       -4.593303491        4.649404637        4.255486025        1.093425739                  0      -0.0144167911                  0                  0                  0       -11.94472216                  0                  0                  0                  0                  0                  0        120.2403271        161.6907883        9.512647586        7.789811648      -0.9440043512       -6.805934489 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.29L2.B1"              1930.929212        339.9217377       -4.837046266        41.92422473        1.410182405        4.740722016        4.323632587        2.150849535                  0      0.02970828993                  0                  0                  0       -60.55506418                  0                  0                  0                  0                  0                  0        125.5120121        126.1748076        9.700314168        7.940791176        7.142821848       -12.63432342 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.28L2.B1"              1984.380696        51.00479083        1.501824386        87.07173478       -1.297942748          4.8023612        4.521815139         1.09342574                  0     -0.01441679111                  0                  0                  0       -22.67037983                  0                  0                  0                  0                  0                  0        128.0417639         126.822619        9.826146585        8.339058213        6.420563563       -24.97583951 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.27L2.B1"               2037.83218         89.3074174         -1.0527216        41.79849341     -0.09179280004        4.963499647         4.67604873        2.150849536                  0      0.02970828994                  0                  0                  0        -9.69087595                  0                  0                  0                  0                  0                  0        128.6854245        128.8395212         10.1484222        8.643836749       -11.08861306       -8.191087627 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.26L2.B1"              2091.283665        32.71738826      -0.1832588577        342.1906906       -4.593303491        5.149404637        4.755486025         1.09342574                  0     -0.01441679113                  0                  0                  0        13.71724663                  0                  0                  0                  0                  0                  0        132.7064874        133.1858558        10.52106079         8.80112879       -1.261702557       -6.633368584 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.25L2.B1"              2144.735149        339.9217376       -4.837046266        41.92422474        1.410182405        5.240722016        4.823632587        2.150849535                  0      0.02970828992                  0                  0                  0        59.21069927                  0                  0                  0                  0                  0                  0        138.1670006        99.06720563        10.70794282         8.96024645        7.299484291       -11.75269309 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.24L2.B1"              2198.186633        51.00479084        1.501824386        87.07173478       -1.297942748          5.3023612        5.021815139        1.093425739                  0     -0.01441679112                  0                  0                  0        18.02537949                  0                  0                  0                  0                  0                  0        95.93571958        99.91252033        10.81619161         9.35170331        7.114177211       -20.58078432 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
