NAME	RE_011100	IM_011100	RE_012000	IM_012000	RE_100200	IM_100200	RE_101100	IM_101100	RE_102000	IM_102000	RE_210000	IM_210000	RE_300000	IM_300000	RE_001300	IM_001300	RE_003100	IM_003100	RE_004000	IM_004000	RE_021100	IM_021100	RE_110200	IM_110200	RE_022000	IM_022000	RE_112000	IM_112000	RE_130000	IM_130000	RE_200200	IM_200200	RE_201100	IM_201100	RE_202000	IM_202000	RE_400000	IM_400000	RE_310000	IM_310000	RE_001200	IM_001200	RE_002100	IM_002100	RE_003000	IM_003000	RE_021000	IM_021000	RE_110100	IM_110100	RE_111000	IM_111000	RE_200100	IM_200100	RE_201000	IM_201000	RE_011200	IM_011200	RE_012100	IM_012100	RE_031000	IM_031000	RE_013000	IM_013000	RE_100300	IM_100300	RE_101200	IM_101200	RE_102100	IM_102100	RE_103000	IM_103000	RE_120100	IM_120100	RE_121000	IM_121000	RE_210100	IM_210100	RE_211000	IM_211000	
IP1	     -6.1575	    -29.4404	      9.7246	     -2.0176	      9.7246	      2.0176	     -6.1575	     29.4404	     86.6269	     17.8310	     15.6826	      0.0829	     29.6622	     25.4340	  -5094.2823	   -302.8937	  -5094.2823	    302.8937	   -600.9921	  -2886.8927	     22.5095	   1529.4862	  -3025.7651	   4799.0853	  -4285.6756	 -78635.2263	  -3025.7651	  -4799.0853	   1848.8690	   3178.8381	  -4285.6756	  78635.2263	     22.5095	  -1529.4862	   8759.4921	   2051.3012	   2231.8947	  -2421.9052	   1848.8690	  -3178.8381	     -8.4439	      9.3955	     -8.4439	     -9.3955	    -23.9241	     22.0594	    -11.3820	     -0.3634	      7.2151	    -18.9301	      7.2151	     18.9301	    -11.3820	      0.3634	    -19.9229	     45.4295	  -1310.4850	   -219.3980	-128062.9089	  -9289.3064	   -914.5740	      1.8747	   1113.6464	    534.4964	   1113.6464	   -534.4964	-128062.9089	   9289.3064	  -1310.4850	    219.3980	  -4268.2872	   2799.1415	   2024.3393	    214.4556	 174263.0107	  56087.7225	 174263.0107	 -56087.7225	   2024.3393	   -214.4556	
BPMSW.1R1.B1_DOROS	    -29.5111	      5.8060	      2.0665	      9.7141	      2.0665	     -9.7141	    -29.5111	     -5.8060	     15.3340	    -87.1022	      0.1038	     15.6828	     24.3627	    -30.5481	   5082.0577	    388.6052	   5082.0577	   -388.6052	   -699.3752	  -2864.9374	      6.9747	  -1528.7289	   3099.6566	  -4747.9424	  -3750.7764	 -78662.2566	   3099.6566	   4747.9424	  -1779.8085	  -3221.4719	  -3750.7764	  78662.2566	      6.9747	   1528.7289	   8833.8118	   1693.2249	   2112.9304	  -2525.2806	  -1779.8085	   3221.4719	      9.3284	      8.5231	      9.3284	     -8.5231	     22.6596	     23.3577	     -0.5359	     11.3751	    -18.8652	     -7.3748	    -18.8652	      7.3748	     -0.5359	    -11.3751	     46.0479	     18.4517	   1304.1001	    252.3404	-128030.9531	  -9724.8236	    914.1112	     23.1250	  -1120.9381	   -519.8175	  -1120.9381	    519.8175	-128030.9531	   9724.8236	   1304.1001	   -252.3404	  -4162.4232	   2953.0402	  -2020.0906	   -249.2176	 174069.9275	  56680.8762	 174069.9275	 -56680.8762	  -2020.0906	    249.2176	
BPMWF.A1R1.B1	    -29.5106	      5.8085	      2.0657	      9.7142	      2.0657	     -9.7142	    -29.5106	     -5.8085	     15.3563	    -87.0983	      0.1024	     15.6829	     24.3706	    -30.5418	   5082.0845	    387.7372	   5082.0845	   -387.7372	   -698.4060	  -2865.1756	      6.6708	  -1528.7247	   3098.8058	  -4748.4746	  -3750.8607	 -78662.2507	   3098.8058	   4748.4746	  -1780.4028	  -3221.1649	  -3750.8607	  78662.2507	      6.6708	   1528.7247	   8833.2219	   1696.2395	   2113.7858	  -2524.5580	  -1780.4028	   3221.1649	      9.3292	      8.5223	      9.3292	     -8.5223	     22.6536	     23.3635	     -0.5350	     11.3751	    -18.8658	     -7.3732	    -18.8658	      7.3732	     -0.5350	    -11.3751	     46.0432	     18.4635	   1304.1329	    252.1569	-128030.9606	  -9724.7555	    914.1140	     22.9691	  -1120.8509	   -520.0103	  -1120.8509	    520.0103	-128030.9606	   9724.7555	   1304.1329	   -252.1569	  -4163.4382	   2951.6014	  -2020.1364	   -248.8335	 174069.9496	  56680.7884	 174069.9496	 -56680.7884	  -2020.1364	    248.8335	
BPMS.2R1.B1	    -29.4724	      5.9425	      2.0437	      9.7131	      2.0437	     -9.7131	    -29.4724	     -5.9425	     16.4671	    -86.8890	      0.0244	     15.6837	     24.8263	    -30.1723	   5036.2548	    350.9873	   5036.2548	   -350.9873	   -665.0060	  -2876.8740	     -7.3441	  -1515.0094	   3050.2500	  -4773.5353	  -3931.1736	 -78648.6032	   3050.2500	   4773.5353	  -1813.2141	  -3202.7744	  -3931.1736	  78648.6032	     -7.3441	   1515.0094	   8802.6780	   1843.8086	   2163.8670	  -2481.7508	  -1813.2141	   3202.7744	      9.3956	      8.4864	      9.3956	     -8.4864	     22.3930	     23.6238	     -0.4653	     11.3764	    -18.8894	     -7.3004	    -18.8894	      7.3004	     -0.4653	    -11.3764	     45.7823	     19.1020	   1275.5787	    277.0899	-128067.1665	  -9546.6809	    915.2796	     13.5059	  -1123.5702	   -519.5949	  -1123.5702	    519.5949	-128067.1665	   9546.6809	   1275.5787	   -277.0899	  -4223.5175	   2868.9607	  -2025.0524	   -227.7712	 174132.9187	  56482.8197	 174132.9187	 -56482.8197	  -2025.0524	    227.7712	
BPMSY.4R1.B1	    -29.4206	      6.1619	      2.0197	      9.7150	      2.0197	     -9.7150	    -29.4206	     -6.1619	     18.0681	    -86.5616	     -0.0966	     15.6851	     25.5337	    -29.5753	   4994.6752	    298.9111	   4994.6752	   -298.9111	   -613.4428	  -2891.1972	    -63.4095	  -1505.5739	   2966.0200	  -4809.2058	  -4355.5919	 -78622.7611	   2966.0200	   4809.2058	  -1904.7892	  -3171.4821	  -4355.5919	  78622.7611	    -63.4095	   1505.5739	   8744.2438	   2068.8371	   2231.4862	  -2413.6598	  -1904.7892	   3171.4821	      9.4718	      8.4369	      9.4718	     -8.4369	     22.0265	     23.9750	     -0.3396	     11.3799	    -18.9111	     -7.2014	    -18.9111	      7.2014	     -0.3396	    -11.3799	     45.3753	     20.0628	   1262.7222	    302.0252	-128102.4130	  -9191.2546	    916.4111	     -4.2989	  -1122.4702	   -527.6596	  -1122.4702	    527.6596	-128102.4130	   9191.2546	   1262.7222	   -302.0252	  -4298.5851	   2750.2244	  -2025.7702	   -165.0939	 174282.7668	  56010.7517	 174282.7668	 -56010.7517	  -2025.7702	    165.0939	
BPMWB.4R1.B1	    -29.1693	      7.2591	      1.7663	      9.7638	      1.7663	     -9.7638	    -29.1693	     -7.2591	     26.6923	    -84.3026	     -0.6793	     15.6707	     28.6901	    -26.5259	   5003.6075	    -18.2232	   5003.6075	     18.2232	   -242.7576	  -2945.5281	   -176.0308	  -1496.5993	   2654.2767	  -4987.5468	  -5258.7746	 -78567.5940	   2654.2767	   4987.5468	  -2137.7398	  -3019.3456	  -5258.7746	  78567.5940	   -176.0308	   1496.5993	   8375.0503	   3254.8743	   2566.1718	  -2054.0155	  -2137.7398	   3019.3456	      9.7347	      8.1324	      9.7347	     -8.1324	     19.6498	     25.9587	      0.1514	     11.3850	    -19.1315	     -6.6000	    -19.1315	      6.6000	      0.1514	    -11.3850	     42.9821	     24.7778	   1280.6684	    213.7500	-128152.9264	  -8455.2752	    913.0821	    -78.4394	  -1090.0008	   -591.6758	  -1090.0008	    591.6758	-128152.9264	   8455.2752	   1280.6684	   -213.7500	  -4624.2971	   2157.7614	  -2031.5144	    -24.1360	 174601.7470	  55008.5196	 174601.7470	 -55008.5196	  -2031.5144	     24.1360	
BPMYA.4R1.B1	    -28.8751	      8.3514	      1.9602	      9.7269	      1.9602	     -9.7269	    -28.8751	     -8.3514	     31.3204	    -82.6948	     -1.2700	     15.6340	     31.4952	    -23.1250	   5002.4173	   -107.1545	   5002.4173	    107.1545	   -137.9433	  -2952.3146	   -288.1537	  -1479.0732	   2565.5068	  -5033.8947	  -9764.0454	 -78135.6475	   2565.5068	   5033.8947	  -2358.5411	  -2850.3070	  -9764.0454	  78135.6475	   -288.1537	   1479.0732	   8036.5317	   4018.7955	   2845.3180	  -1645.8080	  -2358.5411	   2850.3070	      9.8064	      8.0455	      9.8064	     -8.0455	     18.9507	     26.4734	      0.9064	     11.3494	    -19.1887	     -6.4291	    -19.1887	      6.4291	      0.9064	    -11.3494	     40.7476	     28.3028	   1289.2486	    154.1323	-128343.0308	  -4768.8103	    900.0336	   -172.6985	  -1096.4759	   -579.6188	  -1096.4759	    579.6188	-128343.0308	   4768.8103	   1289.2486	   -154.1323	  -4753.3686	   1856.1765	  -2030.6798	     70.2707	 176110.5140	  49967.9341	 176110.5140	 -49967.9341	  -2030.6798	    -70.2707	
BPM.5R1.B1	    -27.4452	     12.2588	      2.8927	      9.4915	      2.8927	     -9.4915	    -27.4452	    -12.2588	     45.6269	    -75.7468	     -3.4167	     15.3088	     38.1507	     -8.4404	   4993.5211	   -314.9239	   4993.5211	    314.9239	    107.6640	  -2953.5804	   -681.7562	  -1343.8034	   2354.0522	  -5136.1509	 -27726.0967	 -73700.5962	   2354.0522	   5136.1509	  -3048.2669	  -2096.4370	 -27726.0967	  73700.5962	   -681.7562	   1343.8034	   6373.0196	   6334.1121	   3285.5700	     97.7234	  -3048.2669	   2096.4370	      9.9716	      7.8400	      9.9716	     -7.8400	     17.2643	     27.6028	      3.7538	     10.7489	    -19.3182	     -6.0289	    -19.3182	      6.0289	      3.7538	    -10.7489	     30.6475	     39.0147	   1297.3459	    -52.2511	-128014.5646	  10341.9743	    764.3647	   -505.5985	  -1137.4218	   -494.4687	  -1137.4218	    494.4687	-128014.5646	 -10341.9743	   1297.3459	     52.2511	  -5028.1627	    870.3304	  -1993.8229	    391.5630	 180761.1997	  28932.5388	 180761.1997	 -28932.5388	  -1993.8229	   -391.5630	
BPMSA.A6R1.B1	    -15.9333	     25.4882	      7.3441	      6.6723	      7.3441	     -6.6723	    -15.9333	    -25.4882	     82.0518	    -32.9682	    -11.3783	     10.7967	      0.4860	     39.0702	   4968.9089	   -586.7561	   4968.9089	    586.7561	    428.6673	  -2924.2908	  -1501.6913	    124.5788	   2070.4573	  -5256.8766	 -78482.1427	  -6408.3954	   2070.4573	   5256.8766	  -3091.3113	   2032.4442	 -78482.1427	   6408.3954	  -1501.6913	   -124.5788	  -3909.5888	   8090.2045	  -2419.0550	   2225.4616	  -3091.3113	  -2032.4442	     10.1817	      7.5651	     10.1817	     -7.5651	     14.9501	     28.9217	     11.3509	      0.8875	    -19.4754	     -5.4998	    -19.4754	      5.4998	     11.3509	     -0.8875	    -25.7405	     42.4128	   1026.0800	   -795.6149	-102601.6480	  77250.1568	   -632.9594	   -662.7565	  -1234.0435	    123.9551	  -1234.0435	   -123.9551	-102601.6480	 -77250.1568	   1026.0800	    795.6149	  -4472.1718	  -2457.5502	  -1396.2257	   1476.2084	 168177.8178	 -72304.3878	 168177.8178	  72304.3878	  -1396.2257	  -1476.2084	
BPMR.6R1.B1	     28.0819	     10.7204	      5.7180	     -8.1093	      5.7180	      8.1093	     28.0819	    -10.7204	     10.3564	     87.8188	     -8.4005	    -13.2463	     32.9044	     21.0716	   4915.0772	   -936.0960	   4915.0772	    936.0960	    836.2733	  -2834.7631	   1342.9165	   -683.4986	   1694.1447	  -5389.9321	  76562.7694	 -18402.6231	   1694.1447	   5389.9321	   2092.5156	  -3050.9764	  76562.7694	  18402.6231	   1342.9165	    683.4986	   7087.5230	  -5522.9757	  -3285.3054	   -106.1336	   2092.5156	   3050.9764	     10.4426	      7.2007	     10.4426	     -7.2007	     11.8065	     30.3410	    -10.9588	      3.0880	    -19.6575	     -4.8084	    -19.6575	      4.8084	    -10.9588	     -3.0880	     40.8919	    -28.0940	  -1008.0426	   -818.3518	  92492.1751	  89106.0163	    237.1012	   -885.2499	    231.9553	   1218.3700	    231.9553	  -1218.3700	  92492.1751	 -89106.0163	  -1008.0426	    818.3518	   3669.3958	  -3546.1794	   1754.9683	   1024.0665	 -97970.5156	-154639.8422	 -97970.5156	 154639.8422	   1754.9683	  -1024.0665	
BPMSX.7R1.B1	     29.6624	      4.8644	      4.4034	     -8.8919	      4.4034	      8.8919	     29.6624	     -4.8644	    -11.6863	     87.6517	     -5.5701	    -14.6631	     15.0287	     36.0673	   4864.7325	  -1169.8687	   4864.7325	   1169.8687	   1103.0355	  -2741.9972	    965.8097	  -1156.6354	   1434.6731	  -5464.7214	  65327.7239	 -43963.6515	   1434.6731	   5464.7214	    723.7475	  -3628.1245	  65327.7239	  43963.6515	    965.8097	   1156.6354	   8788.1282	  -1872.1694	  -2191.9338	  -2449.4729	    723.7475	   3628.1245	     10.6117	      6.9491	     10.6117	     -6.9491	      9.6027	     31.1088	     -9.0291	      6.9358	    -19.7668	     -4.3373	    -19.7668	      4.3373	     -9.0291	     -6.9358	     48.8652	     -8.5795	  -1165.8040	   -571.6241	 106824.7484	  71296.2662	   -288.9888	   -869.6954	    388.4539	   1177.8507	    388.4539	  -1177.8507	 106824.7484	 -71296.2662	  -1165.8040	    571.6241	   4491.6453	  -2421.7690	   1939.8344	    604.7011	-123834.9476	-134820.6526	-123834.9476	 134820.6526	   1939.8344	   -604.7011	
BPM_A.7R1.B1	     30.0418	     -1.0044	      6.3800	     -7.5994	      6.3800	      7.5994	     30.0418	      1.0044	    -61.1146	     63.9093	     -2.6084	    -15.4671	     -7.4980	     38.3470	   3920.1158	  -3109.1402	   3920.1158	   3109.1402	   2806.1948	   -927.6368	    450.7479	  -1437.8516	   -999.2639	  -5560.8314	  67140.8195	 -41141.5167	   -999.2639	   5560.8314	   -717.0128	  -3629.4706	  67140.8195	  41141.5167	    450.7479	   1437.8516	   7330.8059	   5195.7104	    177.0827	  -3282.2426	   -717.0128	   3629.4706	     11.8602	      4.4983	     11.8602	     -4.4983	    -11.2372	     30.5564	     -7.6864	      8.3994	    -20.2370	      0.0257	    -20.2370	     -0.0257	     -7.6864	     -8.3994	     44.9839	     20.9253	  -1297.2280	    -55.3649	 105281.9472	  73555.3904	   -584.3753	   -705.9681	   -169.7177	   1228.5863	   -169.7177	  -1228.5863	 105281.9472	 -73555.3904	  -1297.2280	     55.3649	   4787.7785	   1765.4976	   2019.3780	   -225.2030	-120935.2610	-137427.6713	-120935.2610	 137427.6713	   2019.3780	    225.2030	
BPM.8R1.B1	     27.3616	    -12.4414	     -1.5088	      9.8077	     -1.5088	     -9.8077	     27.3616	     12.4414	     74.5971	    -47.4827	      3.5169	    -15.2866	    -38.3123	      7.6736	  -4346.6340	   2477.7716	  -4346.6340	  -2477.7716	   2398.4169	  -1727.1592	   -700.0411	  -1334.6229	    143.9191	   5647.7991	  -6444.9866	  78479.1099	    143.9191	  -5647.7991	  -3076.4119	  -2055.1547	  -6444.9866	 -78479.1099	   -700.0411	   1334.6229	  -2826.2011	  -8528.9388	   3281.8282	    185.1488	  -3076.4119	   2055.1547	      5.3882	    -11.4832	      5.3882	     11.4832	     32.3080	      4.0189	    -11.3015	      1.3831	     -1.5157	     20.1814	     -1.5157	    -20.1814	    -11.3015	     -1.3831	    -45.1999	     20.4528	    351.8099	   1249.8875	 -17955.9181	 127170.1895	   -337.3493	   -852.0702	   1097.4537	   -577.7499	   1097.4537	    577.7499	 -17955.9181	-127170.1895	    351.8099	  -1249.8875	   2526.3716	  -4433.3264	   -843.8480	  -1848.1046	  67832.3826	-170030.8649	  67832.3826	 170030.8649	   -843.8480	   1848.1046	
BPM.9R1.B1	    -11.3924	    -27.8148	     -2.8980	      9.4902	     -2.8980	     -9.4902	    -11.3924	     27.8148	    -77.6386	     42.3269	     15.4090	      2.9332	     11.9850	     37.1898	   2922.6672	   4060.8867	   2922.6672	  -4060.8867	  -2707.4899	   1185.2879	    596.5656	   1383.8115	   5601.0067	   -739.0316	  76020.7122	  20527.1296	   5601.0067	    739.0316	   2911.2741	   2282.9572	  76020.7122	 -20527.1296	    596.5656	  -1383.8115	  -8609.0571	   2571.8189	   3271.9524	   -314.2749	   2911.2741	  -2282.9572	     -4.9342	    -11.6854	     -4.9342	     11.6854	    -28.5239	     15.6954	      7.9932	      8.1084	     13.9907	     14.6232	     13.9907	    -14.6232	      7.9932	     -8.1084	     46.8167	     16.4179	    618.1268	  -1141.9488	  67592.4505	 109205.8744	    768.8652	    498.6963	   1089.9021	    591.7938	   1089.9021	   -591.7938	  67592.4505	-109205.8744	    618.1268	   1141.9488	  -5047.7364	    746.6270	   -681.8228	   1913.7935	 -56699.7368	-174059.9293	 -56699.7368	 174059.9293	   -681.8228	  -1913.7935	
BPM.10R1.B1	    -28.2875	    -10.1619	     -2.4695	      9.6118	     -2.4695	     -9.6118	    -28.2875	     10.1619	    -37.7107	    -79.9836	      8.1392	     13.4084	    -31.6000	    -22.9815	   4943.4482	    771.2438	   4943.4482	   -771.2438	  -1148.0958	  -2723.5742	   1314.8633	   -736.4044	   3407.1552	  -4506.0604	  64167.3325	 -45640.3416	   3407.1552	   4506.0604	   1970.1895	  -3131.3963	  64167.3325	  45640.3416	   1314.8633	    736.4044	   5113.2808	  -7388.0241	  -3266.7415	   -364.4446	   1970.1895	   3131.3963	     -9.0614	     -8.8766	     -9.0614	      8.8766	    -25.2062	    -20.6064	     10.0697	     -5.3142	     18.5502	      8.0927	     18.5502	     -8.0927	     10.0697	      5.3142	    -36.8382	     33.2312	   -872.6115	   -961.5198	 107738.8807	  69907.1243	     28.4005	   -915.9710	    819.7016	    930.5362	    819.7016	   -930.5362	 107738.8807	 -69907.1243	   -872.6115	    961.5198	   1546.2287	  -4862.6154	   1579.8087	   1277.0271	-125570.2896	-133205.9552	-125570.2896	 133205.9552	   1579.8087	  -1277.0271	
BPM.11R1.B1	    -29.6643	      4.8661	     -5.4105	      8.3181	     -5.4105	     -8.3181	    -29.6643	     -4.8661	     69.2385	    -55.0044	      0.5954	     15.6741	     21.4291	    -32.6724	   3897.6578	  -3137.7661	   3897.6578	   3137.7661	   2819.5798	   -886.3293	     69.2240	  -1505.6138	  -1039.7615	  -5553.5802	  54821.0929	 -56525.2713	  -1039.7615	   5553.5802	  -1620.3151	  -3326.0235	  54821.0929	  56525.2713	     69.2240	   1505.6138	   5710.0817	   6938.1016	   1774.8111	  -2766.6734	  -1620.3151	   3326.0235	    -11.8775	     -4.4546	    -11.8775	      4.4546	     11.5710	    -30.4316	      5.3235	    -10.0653	     20.2383	     -0.1000	     20.2383	      0.1000	      5.3235	     10.0653	    -38.0313	    -31.8581	  -1292.6998	    116.9696	 113659.5917	  59801.3561	   -806.3061	   -435.6811	    -23.6380	   1240.0293	    -23.6380	  -1240.0293	 113659.5917	 -59801.3561	  -1292.6998	   -116.9696	   4494.5749	   2416.9187	   1971.4635	   -490.5587	-137183.4491	-121212.4186	-137183.4491	 121212.4186	   1971.4635	    490.5587	
BPM.12R1.B1	    -24.8448	     15.4955	     -4.1921	     -9.2143	     -4.1921	      9.2143	    -24.8448	    -15.4955	    -65.2044	     60.3618	    -27.2362	      6.4001	     34.9597	     -0.7083	  -4561.3965	    926.9073	  -4561.3965	   -926.9073	    712.9438	  -2791.6406	    154.6786	  -1028.5372	  -6578.7073	   6332.9394	  32789.9655	  70819.6388	  -6578.7073	  -6332.9394	  -2216.1764	  -6286.5385	  32789.9655	 -70819.6388	    154.6786	   1028.5372	  -5240.5369	  -9320.4817	   1699.2430	   4782.7577	  -2216.1764	   6286.5385	     -6.5984	      9.4472	     -6.5984	     -9.4472	    -31.0818	     10.9626	      2.8863	     -6.0382	     -4.4887	     -9.4169	     -4.4887	      9.4169	      2.8863	      6.0382	     47.1490	    -23.4192	   -640.5406	   1451.6055	  16475.7128	 128247.0167	     53.8489	  -1859.4408	   -342.4246	  -2005.0683	   -342.4246	   2005.0683	  16475.7128	-128247.0167	   -640.5406	  -1451.6055	    912.1340	  -5932.3997	   -463.0180	  -6131.7381	  20759.8845	-181892.6894	  20759.8845	 181892.6894	   -463.0180	   6131.7381	
BPM.13R1.B1	     -1.5377	     30.9908	      4.3393	     -9.5624	      4.3393	      9.5624	     -1.5377	    -30.9908	     53.9599	    -71.7277	    -19.8611	    -19.1720	    -34.7003	      5.4115	   2880.4549	   3926.1765	   2880.4549	  -3926.1765	  -2462.0546	   1686.0588	   -827.5290	    445.7792	   8550.8622	   3724.9398	  36431.9961	  69065.5545	   8550.8622	  -3724.9398	  -4606.7589	   4605.4255	  36431.9961	 -69065.5545	   -827.5290	   -445.7792	  -3125.6398	  10421.3334	   2519.0333	  -4315.9018	  -4606.7589	  -4605.4255	      3.7433	     11.4742	      3.7433	    -11.4742	     28.4164	    -17.1808	     -3.0301	     -5.9341	     -9.5976	     -2.6674	     -9.5976	      2.6674	     -3.0301	      5.9341	    -43.3627	     31.0462	   1674.3992	     57.8229	  19590.7582	 127660.8828	  -1652.3046	    743.8974	   2056.4390	    363.4215	   2056.4390	   -363.4215	  19590.7582	-127660.8828	   1674.3992	    -57.8229	  -4904.0573	   3612.7792	  -5521.9509	   2673.0819	  16260.3664	-182234.2223	  16260.3664	 182234.2223	  -5521.9509	  -2673.0819	
BPM.14R1.B1	     28.2277	     12.8061	      3.1418	    -10.3886	      3.1418	     10.3886	     28.2277	    -12.8061	     29.0205	     85.3527	      9.3774	    -26.7025	     34.7421	      7.0651	   4864.6325	   -148.0914	   4864.6325	    148.0914	   -446.3918	  -2969.5398	   1005.9748	    253.0482	   7745.5085	  -5139.1881	  75800.9649	 -18926.5984	   7745.5085	   5139.1881	   6670.8671	     40.6162	  75800.9649	  18926.5984	   1005.9748	   -253.0482	   5037.3090	  -9576.0951	  -4529.0936	  -2234.7375	   6670.8671	    -40.6162	      9.0839	      8.0950	      9.0839	     -8.0950	     19.1128	     27.2791	     -5.0357	      4.9700	    -10.4987	      2.8195	    -10.4987	     -2.8195	     -5.0357	     -4.9700	     32.2172	    -43.0453	    -58.8438	  -1714.8486	  94186.2287	  88357.2315	   1766.7315	   -525.5962	   1816.2457	   1012.0497	   1816.2457	  -1012.0497	  94186.2287	 -88357.2315	    -58.8438	   1714.8486	   2702.6299	  -5415.9921	   3299.4138	   5097.7684	 -99559.4267	-153467.6115	 -99559.4267	 153467.6115	   3299.4138	  -5097.7684	
BPM.15R1.B1	      8.1474	      4.5335	     -5.1773	    -15.0705	     -5.1773	     15.0705	      8.1474	     -4.5335	    -83.9671	     29.2602	     22.1586	    -18.0736	    -11.9228	     33.0195	   -130.2487	  -1410.7664	   -130.2487	   1410.7664	   2567.8215	  -2154.9293	  -5579.8602	   2667.7065	    849.0494	  -5686.2502	  66858.2967	 -42834.8498	    849.0494	   5686.2502	   2811.0128	  -5676.2064	  66858.2967	  42834.8498	  -5579.8602	  -2667.7065	   7021.6167	   3230.7948	   5108.2810	  -1869.8291	   2811.0128	   5676.2064	      2.5111	      6.0668	      2.5111	     -6.0668	    -23.0309	     23.6131	      3.8201	      1.7424	      2.8232	      2.1495	      2.8232	     -2.1495	      3.8201	     -1.7424	     41.8505	     39.2334	  -5515.4246	  -1351.2287	 105489.2701	  72928.1138	    894.9813	  -3204.4565	    230.6966	   1351.5965	    230.6966	  -1351.5965	 105489.2701	 -72928.1138	  -5515.4246	   1351.2287	   2024.9858	   1712.5046	   7620.9422	  -1473.2683	-120469.8377	-136747.6707	-120469.8377	 136747.6707	   7620.9422	   1473.2683	
BPM.16R1.B1	     10.2393	      0.8861	     14.5089	      3.4240	     14.5089	     -3.4240	     10.2393	     -0.8861	     71.8646	    -51.2414	      6.4923	    -16.4744	    -38.3173	     -4.7902	  -1071.9983	   1324.2120	  -1071.9983	  -1324.2120	  -1276.9084	  -3059.1791	  -2971.7602	   5534.9059	    324.1870	   3371.5982	  36519.7319	  71078.9341	    324.1870	  -3371.5982	  -3403.0814	  -1216.8332	  36519.7319	 -71078.9341	  -2971.7602	  -5534.9059	  -4962.4117	  -3132.9909	   2996.5435	   2031.3933	  -3403.0814	   1216.8332	      7.1673	     -1.5181	      7.1673	      1.5181	     31.6980	     -7.3192	     -4.1628	      2.8119	     -5.8138	      8.2534	     -5.8138	     -8.2534	     -4.1628	     -2.8119	    -52.8818	     14.1301	   -206.2929	   5245.3188	  15905.6449	 126504.5941	    214.9141	  -1904.2222	    838.5339	   -569.3787	    838.5339	    569.3787	  15905.6449	-126504.5941	   -206.2929	  -5245.3188	    168.1791	  -1857.8905	  -2116.4599	  -3353.3579	  21202.5475	-181090.4049	  21202.5475	 181090.4049	  -2116.4599	   3353.3579	
BPM.17R1.B1	      4.9874	     -6.4725	      5.0463	     12.9327	      5.0463	    -12.9327	      4.9874	      6.4725	    -60.4612	     62.9761	     17.5928	     -2.9253	     38.4571	      0.5392	   1322.3040	    456.0998	   1322.3040	   -456.0998	  -1142.2102	   2952.1435	   6130.2015	    170.3949	   2677.5484	  -1544.7073	  41443.2152	  68403.8151	   2677.5484	   1544.7073	    240.7871	   3671.3822	  41443.2152	 -68403.8151	   6130.2015	   -170.3949	   1054.0800	   5545.6385	   -235.5821	  -3676.9697	    240.7871	  -3671.3822	      2.3790	     -6.0642	      2.3790	      6.0642	    -29.0739	     14.0043	      0.9967	      4.6819	      4.2684	      8.3408	      4.2684	     -8.3408	      0.9967	     -4.6819	     49.7323	    -21.2558	   4764.0289	  -1967.0922	  20520.1174	 125996.0029	  -1820.1782	    725.3793	    155.7442	    986.7527	    155.7442	   -986.7527	  20520.1174	-125996.0029	   4764.0289	   1967.0922	  -1369.5297	   1087.9455	  -2053.1868	   3508.9406	  14613.7035	-181874.3295	  14613.7035	 181874.3295	  -2053.1868	  -3508.9406	
BPM.18R1.B1	     -3.6166	     -7.9736	      7.5091	     11.6980	      7.5091	    -11.6980	     -3.6166	      7.9736	    -18.3153	    -84.9264	      9.2292	     14.1138	    -35.5856	    -13.6852	   1045.0353	  -1003.9045	   1045.0353	   1003.9045	  -2267.3652	  -2255.7840	  -4272.7528	  -4571.2903	    133.5351	  -3088.7822	  76319.8432	 -23761.0511	    133.5351	   3088.7822	   2314.0578	  -2558.4881	  76319.8432	  23761.0511	  -4272.7528	   4571.2903	     -5.9852	  -5701.4155	  -3545.0293	    411.4425	   2314.0578	   2558.4881	     -0.5389	     -6.6362	     -0.5389	      6.6362	    -15.9564	    -27.9284	      4.1891	     -1.6411	      6.9607	      5.8230	      6.9607	     -5.8230	      4.1891	      1.6411	    -40.4206	     35.2359	  -2444.1609	  -4566.0877	  93820.0166	  86589.7982	   1896.7641	   -408.1777	   -165.4473	    984.2757	   -165.4473	   -984.2757	  93820.0166	 -86589.7982	  -2444.1609	   4566.0877	    717.5609	  -1610.0321	   3558.7419	   1865.3572	-100572.6376	-152226.3972	-100572.6376	 152226.3972	   3558.7419	  -1865.3572	
