mean_x,mean_y,max_x,max_y
7.499480469383687, 2.618705707468446, 54.43855936841919, 52.05856246639411
-0.291055689317861, -0.2797797998338922, 21.324764176750215, 14.061885350575505
4.601693697792198, 3.5931727940072418, 37.55059006184164, 33.82849894233834
4.405776345919166, 4.6053240560239255, 63.31978720618785, 43.46049034498718
6.078539059540349, -0.18506724347956097, 38.75946126660458, 26.981694751171844
-0.1841483623278517, 7.363391726417411, 14.587667815859767, 59.296541963570895
3.8747087140178724, 0.03741867512492993, 27.96580234248301, 21.247096799200015
0.7476617057831122, 2.3269386691248024, 29.34211727589504, 47.961201716998595
-0.13760859404839143, 0.606313529419292, 21.162810071666133, 18.6155591370663
-0.2903860509359746, 6.089884664314234, 21.669610802093555, 37.63369482264463
2.0600026119458668, 0.7961394108451331, 25.273189127483533, 35.1548912769034
4.102711063069577, 2.201273017067397, 48.380785671523945, 24.578113969289152
0.13705723575056453, 2.4880591638740897, 26.816108239658362, 49.307893410908974
4.295863719956009, 1.0345737561873927, 36.46956908279084, 29.31356849312881
5.906248041844378, 1.8837347455784565, 73.77785718281464, 23.13912184170992
10.265632172354824, 3.686402162998205, 60.973517451261046, 68.16945066763206
1.367749464100003, 0.012208018744358359, 19.843821226649485, 26.157295362901447
12.0344141059758, 0.11470491330162223, 58.72543895306542, 29.76909174781544
4.581408732506253, 3.8924996363279973, 31.765214547236837, 45.781590891415554
8.243752267985467, 0.11936941977427641, 52.73816352854387, 24.00321864718577
-0.25636550707441436, 1.9923422366604486, 16.50552929338167, 31.5399844287905
1.4259765308768613, 5.83367106746052, 40.08589163217049, 47.946605618373134
-0.1725543422638424, 0.34905453935028824, 7.5945981140697665, 37.74130692818859
0.8296249089301044, 2.29193032357129, 16.495206044463806, 53.63659637812914
-0.392977263424676, 1.431569461233222, 20.403087097908948, 31.734724673768113
-0.23215165673002738, 5.00546519263031, 22.631078875988017, 39.24754732792525
1.854979924817343, 6.343568505941365, 19.961221539897366, 68.47104331441527
1.4982148014089303, 2.290871602801315, 20.720035663473304, 26.976361888218985
-0.19514874445380334, -0.258097685242544, 23.254549340230305, 23.503070403579226
-0.45978378144960935, 5.592744294330543, 24.522128321772485, 36.36403742037958
0.3858786429598665, 0.817128755993407, 33.07638869899842, 16.740201003284792
9.80144330443239, 3.853434376659666, 54.31478384240843, 34.008789019193415
2.134516897817382, 2.500938625886864, 26.088126160069788, 22.779569974222298
2.027333919330171, 7.752208533346142, 44.79177019525682, 55.88991311068682
-0.07591265099899094, 5.853261311546962, 27.80886473717702, 43.02795531635588
1.9776262759636358, 2.6120621329931857, 37.72846519796901, 35.42342856811396
0.46751815982965145, 3.220583817965983, 17.65821576273795, 44.14112700642553
-0.2426818222445765, 1.1619470291874683, 22.529258045407904, 21.722044285875292
1.5359313280784004, 1.5263354381248257, 38.24568937318302, 19.98419784883025
0.0013819337240167633, 5.085695946115773, 25.587442907074163, 40.60648026792576
4.43875917585594, 1.3020900494383256, 60.74321641760153, 25.08094028704395
0.7974142969751634, 4.544073741412944, 49.21167612175298, 53.55428437354074
12.111969834909816, 6.082174708470194, 112.68415179088821, 49.32547644480911
-0.04459659880713546, 6.1375852800542186, 28.752171622645456, 48.99613373134683
4.827609475003286, 7.1725704318231776, 35.533624529617086, 72.82642423212
13.744353045712462, 1.678958992195201, 78.80266946637512, 47.6654470761923
-0.028035731386794834, 1.8239429116185701, 27.55586805833377, 24.17718431152627
0.5090605313804465, 0.5842252561248924, 21.492187582566295, 14.547604337294917
1.201962600099658, 0.7467772043013148, 16.83495835801389, 25.607581829602378
0.2560566871114676, 1.0500921186919565, 21.111360692513617, 21.807224229787572
7.477692603844986, 1.939294381513448, 75.638753462586, 26.71960677225771
1.2365704101526842, 9.541473071848612, 27.290927155929793, 70.91144376815413
0.23840573871683648, 4.312087028803972, 34.982394244460465, 30.791443650620312
0.8156211488606399, 1.406984149594394, 18.56912720071821, 24.3675290003078
0.2878785408874192, 5.790245683193041, 31.64580887489026, 54.8837399217465
1.321996861918412, 5.108830140835022, 44.322097538270604, 40.752773417342766
-0.1369209295979414, 3.9457444961365393, 17.455887157369645, 31.016196944844296
0.30854536128026605, 6.871342415359291, 27.197828929294648, 55.815288687248014
9.241104268477219, 9.60668944737777, 53.51289107460135, 84.84521074455144
0.9694226899301915, 9.338107094555077, 40.81279108524788, 53.331916278658205
0.09823553221556953, -0.19659535442415582, 33.55792138678984, 19.842777584436305
1.1786368367031512, 2.7174942485801803, 20.177953953956283, 49.36626567884542
1.3942739801291055, 6.912551337721591, 40.899895608489345, 50.56549761994738
12.289510677819678, 2.151810514912999, 61.94077086788325, 48.39459107300905
4.035972474597451, 5.857194742974149, 59.488168290486136, 37.131844703437984
4.27181460061901, 0.08325738967800647, 46.53637586669801, 20.60506014500136
1.2342137009256329, 2.3093733221594763, 42.303454749366246, 33.98514733674147
0.9089098740539246, 8.453041034796211, 33.97627498498658, 67.51225893265537
2.1004242236281945, -0.13756472412134374, 31.81805525928533, 23.345807925313473
0.41792142025034723, 3.1102791680251016, 25.475198181088178, 36.326954532021254
0.7959263873609579, 4.751271955078444, 15.200674935679256, 49.17952882629201
1.7872588754438579, -0.22590994013181598, 43.46997258891816, 22.397349805864692
2.919143966556758, 3.194032095531054, 47.42230620727261, 29.79060946846042
4.490572321170452, 1.8080438321310273, 61.45278601667321, 19.235038388854576
9.93180173968511, -0.20425629688217314, 64.10943218478, 15.91222605345239
10.795717613668094, 0.9554444735552718, 86.20243873042519, 29.56262883780811
3.9440685463399374, 6.585135832896443, 53.57722641964321, 56.45423931778899
8.147991339637999, 2.7803275788579613, 81.36891641837254, 33.638155765739036
2.3956428020231613, 0.09108803921208629, 36.75619886764279, 16.109917089941142
1.735375720790733, 6.024938636200186, 23.92913804441259, 38.85618626996551
1.312463222734757, 0.6993752998512924, 17.797501046408986, 29.299625474821045
-0.3498752278503606, 1.6602048933813274, 23.468264169117877, 27.31724299291043
2.5127550176886357, 1.9695999292652142, 22.893691177085223, 20.582376164146968
5.907187085450304, 2.079137791944004, 40.78914966829767, 32.70994448242752
1.014054305422598, -0.15874502869729626, 44.46021510345463, 19.35291827570622
0.5942179916207697, 2.180423584311611, 36.25808587608808, 30.193361500270694
-0.07953902144055292, 6.733913298188587, 27.318133460414924, 43.504828258752696
0.6963897745323431, 2.1384188275929517, 37.143597288245594, 30.95622969179625
1.7710435448320667, 4.9255564526896025, 44.08649975825079, 44.652487635185125
22.9613493031927, 6.06949615822744, 150.29922128579713, 36.64723658238152
4.757746374205663, 2.402071755803935, 39.35348933931634, 22.629354351198963
2.767976569329752, 3.700664289665054, 29.386301554415557, 41.54764551427218
0.5614331523661205, 3.022554201451489, 14.067984161557783, 28.212696176965373
-0.23589806949402967, 4.396919728294766, 24.97582464956132, 41.83143149334771
0.6694930725446867, 4.83754647330861, 36.139423286226, 55.19489897111401
6.865184306593529, 0.8178764188340765, 42.1368871570577, 20.905188313574747
1.863265957911499, 2.1492808215655304, 32.74966008797705, 37.49108447888922
12.505968977677828, 2.1138640129365664, 67.11964056915552, 23.417684955896377
-0.04368181210897315, 7.276065207808039, 12.566723741136848, 49.34234782580152
1.3315148163730317, -0.48579399610737645, 24.594993476864648, 19.952562948656684
9.362988065444496, 3.9421406436153137, 54.69805444306131, 68.09998922854524
0.8552705587907037, 1.439897198534724, 36.24980628320227, 19.6476918863642
2.2859231598681444, 2.6396853180023845, 37.031851704419815, 48.530097554200886
0.5867274240528179, 2.45105019928482, 29.899864252162967, 26.5988036739484
nan, nan, nan, nan
0.9584480431786735, 0.7558371845729314, 26.17098493586638, 40.71604170098989
1.7823147522928713, -0.38937563278873194, 34.2530969048235, 21.806070631567028
